用户标识,业务类型,主叫时长（分）,被叫时长（分）,免费流量,计费流量,月均上网时长（分）,入网时长（天）,最近一次缴费金额（元）,总缴费金额(元),缴费次数,余额,是否潜在合约用户
67934,4G,104.0,136.0,385.0,80.0,106.0,165.0,28.0,433.0,13.0,30.0,1
68538,4G,125.0,87.0,413.0,0.0,82.0,217.0,47.0,494.0,7.0,87.0,1
69179,4G,82.0,93.0,376.0,15.0,87.0,166.0,76.0,679.0,5.0,81.0,0
67028,3G,97.0,95.0,384.0,52.0,112.0,176.0,70.0,525.0,12.0,66.0,0
62939,2G,90.0,72.0,364.0,24.0,79.0,157.0,65.0,531.0,12.0,57.0,0
62290,3G,124.0,75.0,398.0,92.0,84.0,198.0,56.0,463.0,3.0,71.0,1
66696,4G,91.0,109.0,370.0,31.0,71.0,162.0,54.0,298.0,13.0,47.0,0
68696,4G,111.0,51.0,391.0,52.0,101.0,150.0,17.0,663.0,8.0,68.0,1
65840,3G,100.0,61.0,390.0,37.0,83.0,229.0,64.0,537.0,11.0,48.0,0
62658,4G,95.0,83.0,384.0,27.0,57.0,165.0,55.0,369.0,4.0,36.0,0
69029,3G,70.0,105.0,395.0,14.0,96.0,156.0,55.0,493.0,8.0,76.0,0
60144,2G,69.0,98.0,381.0,26.0,104.0,215.0,63.0,582.0,9.0,83.0,0
65050,3G,68.0,99.0,416.0,74.0,109.0,171.0,47.0,530.0,6.0,7.0,1
62856,3G,104.0,136.0,406.0,105.0,153.0,189.0,32.0,331.0,7.0,12.0,1
65304,3G,119.0,42.0,392.0,0.0,129.0,175.0,68.0,517.0,5.0,48.0,1
65874,3G,64.0,121.0,404.0,82.0,83.0,179.0,75.0,641.0,6.0,59.0,1
65156,4G,90.0,95.0,376.0,30.0,28.0,217.0,57.0,473.0,7.0,43.0,0
65151,3G,89.0,121.0,405.0,0.0,116.0,240.0,61.0,221.0,9.0,57.0,1
65941,4G,96.0,64.0,379.0,19.0,104.0,184.0,75.0,398.0,9.0,76.0,0
62397,3G,57.0,98.0,396.0,163.0,154.0,157.0,97.0,544.0,5.0,79.0,1
67327,3G,92.0,110.0,390.0,102.0,117.0,198.0,24.0,569.0,15.0,25.0,1
68255,4G,74.0,90.0,402.0,112.0,98.0,119.0,39.0,571.0,6.0,48.0,1
69206,3G,110.0,83.0,384.0,-0.0,78.0,178.0,47.0,638.0,12.0,66.0,0
67966,4G,84.0,90.0,382.0,0.0,93.0,217.0,72.0,432.0,11.0,34.0,0
66787,3G,75.0,68.0,391.0,72.0,121.0,110.0,55.0,534.0,5.0,45.0,1
67277,4G,69.0,89.0,377.0,47.0,81.0,189.0,53.0,416.0,10.0,100.0,0
64738,3G,82.0,76.0,393.0,87.0,161.0,206.0,15.0,539.0,12.0,29.0,1
62089,3G,85.0,94.0,385.0,5.0,74.0,134.0,67.0,548.0,10.0,44.0,0
69294,2G,92.0,99.0,392.0,19.0,80.0,193.0,83.0,551.0,10.0,72.0,0
60968,2G,102.0,68.0,392.0,44.0,89.0,213.0,69.0,489.0,12.0,39.0,0
61914,2G,103.0,108.0,374.0,24.0,48.0,190.0,48.0,430.0,10.0,47.0,0
65232,3G,131.0,120.0,409.0,96.0,103.0,106.0,72.0,480.0,5.0,59.0,1
60785,4G,109.0,105.0,415.0,55.0,138.0,165.0,102.0,590.0,9.0,92.0,1
65920,4G,142.0,107.0,409.0,90.0,127.0,281.0,30.0,348.0,8.0,21.0,1
69150,3G,64.0,107.0,390.0,43.0,119.0,105.0,44.0,448.0,6.0,57.0,1
63152,4G,101.0,66.0,384.0,64.0,80.0,170.0,61.0,529.0,9.0,57.0,0
67871,4G,121.0,98.0,374.0,19.0,77.0,207.0,77.0,542.0,15.0,77.0,0
67000,3G,89.0,81.0,369.0,7.0,90.0,190.0,30.0,666.0,6.0,46.0,0
65657,4G,60.0,107.0,398.0,45.0,180.0,213.0,74.0,517.0,12.0,80.0,1
60209,4G,127.0,73.0,401.0,25.0,113.0,191.0,37.0,539.0,2.0,52.0,1
61083,2G,113.0,112.0,376.0,59.0,87.0,189.0,61.0,463.0,9.0,33.0,0
64413,3G,85.0,101.0,385.0,4.0,83.0,170.0,56.0,553.0,4.0,65.0,0
65412,4G,88.0,90.0,417.0,95.0,93.0,216.0,26.0,435.0,15.0,23.0,1
67725,3G,106.0,86.0,412.0,59.0,118.0,216.0,91.0,441.0,15.0,61.0,1
68939,3G,98.0,59.0,393.0,0.0,109.0,245.0,35.0,416.0,17.0,25.0,1
60050,4G,83.0,60.0,396.0,136.0,115.0,191.0,22.0,357.0,1.0,28.0,1
66723,3G,107.0,83.0,404.0,33.0,127.0,213.0,82.0,291.0,7.0,14.0,1
60980,3G,93.0,92.0,371.0,12.0,69.0,235.0,60.0,407.0,8.0,57.0,0
68377,4G,101.0,101.0,401.0,77.0,88.0,242.0,74.0,625.0,2.0,62.0,1
69436,4G,84.0,86.0,383.0,23.0,56.0,184.0,72.0,610.0,9.0,90.0,0
64964,3G,90.0,69.0,394.0,5.0,121.0,93.0,13.0,573.0,10.0,44.0,1
66113,3G,90.0,107.0,380.0,30.0,94.0,226.0,36.0,469.0,10.0,36.0,0
67926,4G,80.0,114.0,397.0,126.0,62.0,156.0,60.0,536.0,9.0,28.0,1
62460,4G,93.0,103.0,399.0,117.0,115.0,191.0,65.0,825.0,7.0,80.0,1
64332,2G,98.0,103.0,395.0,12.0,81.0,220.0,51.0,594.0,8.0,20.0,0
62073,4G,112.0,81.0,412.0,10.0,144.0,233.0,12.0,708.0,8.0,77.0,1
65550,2G,70.0,73.0,381.0,17.0,58.0,194.0,66.0,582.0,13.0,68.0,0
66523,4G,80.0,100.0,404.0,13.0,90.0,174.0,83.0,507.0,11.0,60.0,0
69929,3G,80.0,100.0,401.0,0.0,85.0,140.0,36.0,565.0,9.0,13.0,1
67648,3G,84.0,72.0,402.0,0.0,108.0,145.0,28.0,670.0,10.0,32.0,1
67039,3G,130.0,68.0,396.0,137.0,90.0,187.0,80.0,705.0,7.0,7.0,1
63015,4G,161.0,113.0,403.0,130.0,156.0,208.0,48.0,508.0,14.0,29.0,1
69965,3G,102.0,57.0,401.0,111.0,92.0,144.0,37.0,427.0,6.0,11.0,1
62790,2G,106.0,93.0,386.0,0.0,77.0,126.0,32.0,446.0,8.0,39.0,0
60339,3G,101.0,80.0,375.0,11.0,49.0,230.0,72.0,594.0,10.0,47.0,0
63049,4G,81.0,94.0,377.0,18.0,71.0,219.0,55.0,413.0,9.0,60.0,0
69496,4G,118.0,84.0,378.0,28.0,86.0,221.0,66.0,543.0,15.0,54.0,0
60917,3G,120.0,158.0,413.0,113.0,160.0,204.0,28.0,476.0,10.0,75.0,1
67418,2G,102.0,94.0,392.0,22.0,71.0,141.0,33.0,409.0,7.0,80.0,0
66977,3G,88.0,104.0,401.0,185.0,110.0,231.0,37.0,423.0,7.0,31.0,1
63771,3G,94.0,109.0,409.0,67.0,98.0,277.0,59.0,363.0,8.0,66.0,1
64213,3G,97.0,80.0,374.0,7.0,66.0,146.0,53.0,359.0,11.0,84.0,0
68160,3G,43.0,105.0,403.0,0.0,90.0,191.0,69.0,548.0,10.0,65.0,1
61598,3G,126.0,109.0,427.0,40.0,135.0,117.0,42.0,477.0,6.0,58.0,1
60411,4G,84.0,88.0,383.0,7.0,81.0,189.0,82.0,353.0,6.0,58.0,0
63055,2G,70.0,71.0,390.0,6.0,70.0,161.0,45.0,412.0,7.0,77.0,0
64874,3G,92.0,96.0,370.0,17.0,79.0,206.0,76.0,547.0,13.0,87.0,0
65227,3G,92.0,87.0,402.0,0.0,125.0,183.0,78.0,701.0,14.0,49.0,1
62957,3G,74.0,94.0,378.0,26.0,95.0,187.0,72.0,502.0,5.0,25.0,0
69934,3G,77.0,81.0,419.0,16.0,116.0,217.0,39.0,465.0,4.0,65.0,1
61965,4G,122.0,101.0,376.0,13.0,74.0,247.0,52.0,561.0,6.0,58.0,0
62864,3G,88.0,107.0,369.0,10.0,86.0,159.0,78.0,511.0,8.0,48.0,0
62495,2G,87.0,91.0,363.0,24.0,72.0,187.0,61.0,513.0,7.0,32.0,0
64808,4G,94.0,88.0,394.0,113.0,74.0,179.0,83.0,581.0,6.0,80.0,1
61257,4G,93.0,95.0,409.0,62.0,133.0,282.0,16.0,420.0,7.0,24.0,1
64576,2G,63.0,77.0,378.0,14.0,110.0,216.0,82.0,475.0,7.0,43.0,0
68277,4G,94.0,86.0,379.0,26.0,98.0,198.0,73.0,476.0,4.0,43.0,0
69978,3G,96.0,118.0,377.0,18.0,88.0,147.0,58.0,605.0,8.0,57.0,0
69974,4G,90.0,85.0,375.0,5.0,53.0,208.0,75.0,577.0,12.0,49.0,0
61737,3G,104.0,125.0,411.0,20.0,121.0,227.0,0.0,568.0,12.0,45.0,1
60348,3G,117.0,96.0,379.0,11.0,90.0,211.0,42.0,446.0,11.0,72.0,0
61904,4G,118.0,100.0,417.0,80.0,123.0,222.0,26.0,645.0,15.0,69.0,1
65246,3G,100.0,105.0,365.0,29.0,80.0,229.0,63.0,513.0,9.0,69.0,0
67745,3G,98.0,54.0,398.0,81.0,119.0,145.0,70.0,737.0,12.0,48.0,1
68721,4G,137.0,130.0,415.0,0.0,112.0,194.0,64.0,369.0,8.0,45.0,1
63695,3G,117.0,104.0,388.0,17.0,84.0,185.0,79.0,589.0,10.0,69.0,0
64399,4G,80.0,108.0,378.0,15.0,96.0,166.0,45.0,489.0,15.0,74.0,0
65528,3G,130.0,76.0,407.0,111.0,132.0,125.0,81.0,551.0,6.0,18.0,1
60203,4G,111.0,128.0,416.0,84.0,97.0,176.0,22.0,461.0,15.0,50.0,1
62396,4G,140.0,90.0,418.0,9.0,68.0,161.0,74.0,420.0,14.0,5.0,1
68191,4G,121.0,92.0,396.0,84.0,54.0,206.0,77.0,571.0,11.0,53.0,1
69422,3G,79.0,101.0,396.0,0.0,92.0,202.0,94.0,691.0,9.0,101.0,1
62886,4G,87.0,90.0,403.0,100.0,112.0,144.0,99.0,503.0,15.0,65.0,1
68594,4G,106.0,110.0,393.0,118.0,96.0,224.0,64.0,309.0,11.0,30.0,1
67110,4G,129.0,150.0,396.0,0.0,159.0,157.0,50.0,594.0,5.0,33.0,1
69401,4G,119.0,110.0,397.0,120.0,91.0,188.0,74.0,675.0,12.0,58.0,1
60357,3G,77.0,117.0,392.0,0.0,116.0,236.0,90.0,503.0,7.0,9.0,1
63537,2G,106.0,66.0,387.0,18.0,79.0,198.0,72.0,508.0,8.0,46.0,0
61137,2G,72.0,80.0,384.0,10.0,89.0,219.0,67.0,514.0,10.0,65.0,0
67013,4G,63.0,132.0,397.0,171.0,143.0,124.0,68.0,605.0,7.0,94.0,1
68355,3G,112.0,91.0,389.0,32.0,86.0,200.0,75.0,712.0,12.0,59.0,0
61799,3G,116.0,97.0,370.0,10.0,98.0,164.0,47.0,505.0,6.0,50.0,0
62492,4G,88.0,128.0,409.0,0.0,104.0,165.0,11.0,792.0,12.0,31.0,1
64970,3G,94.0,94.0,380.0,8.0,57.0,170.0,69.0,427.0,11.0,62.0,0
63846,4G,94.0,69.0,401.0,95.0,124.0,170.0,0.0,356.0,12.0,28.0,1
68254,2G,77.0,101.0,381.0,0.0,47.0,150.0,61.0,524.0,12.0,48.0,0
60442,3G,142.0,117.0,394.0,85.0,133.0,175.0,82.0,511.0,13.0,23.0,1
65782,3G,114.0,85.0,378.0,14.0,83.0,173.0,42.0,568.0,4.0,69.0,0
61264,3G,105.0,103.0,380.0,6.0,88.0,203.0,83.0,637.0,9.0,90.0,0
62218,2G,99.0,92.0,388.0,35.0,64.0,222.0,70.0,546.0,10.0,72.0,0
63644,4G,88.0,92.0,410.0,80.0,87.0,181.0,98.0,461.0,6.0,17.0,1
65467,4G,106.0,96.0,387.0,1.0,83.0,169.0,65.0,563.0,7.0,41.0,0
69051,4G,69.0,88.0,399.0,93.0,86.0,209.0,21.0,317.0,7.0,42.0,1
65417,4G,115.0,81.0,402.0,28.0,69.0,208.0,40.0,523.0,11.0,0.0,1
69009,3G,114.0,119.0,407.0,68.0,73.0,139.0,30.0,650.0,4.0,0.0,1
67710,3G,99.0,85.0,379.0,23.0,59.0,190.0,32.0,653.0,9.0,48.0,0
69151,3G,102.0,80.0,411.0,37.0,126.0,129.0,37.0,722.0,6.0,66.0,1
65538,3G,84.0,47.0,383.0,184.0,88.0,178.0,64.0,573.0,11.0,31.0,1
60732,3G,65.0,55.0,418.0,0.0,126.0,170.0,75.0,445.0,5.0,37.0,1
62581,4G,91.0,86.0,396.0,0.0,113.0,174.0,63.0,472.0,10.0,0.0,1
61524,4G,157.0,98.0,395.0,86.0,119.0,211.0,106.0,434.0,15.0,44.0,1
68748,3G,151.0,110.0,391.0,37.0,103.0,222.0,20.0,431.0,8.0,83.0,1
67456,3G,105.0,107.0,391.0,142.0,161.0,213.0,41.0,667.0,9.0,38.0,1
60494,2G,91.0,86.0,378.0,38.0,94.0,148.0,42.0,390.0,10.0,69.0,0
68825,3G,72.0,110.0,370.0,0.0,82.0,226.0,51.0,556.0,6.0,49.0,0
65492,4G,111.0,126.0,415.0,120.0,91.0,173.0,69.0,507.0,9.0,19.0,1
69268,3G,102.0,70.0,373.0,9.0,80.0,207.0,46.0,595.0,13.0,69.0,0
62960,4G,67.0,99.0,398.0,133.0,172.0,177.0,58.0,617.0,7.0,81.0,1
65999,4G,85.0,62.0,378.0,26.0,71.0,201.0,43.0,400.0,13.0,55.0,0
62524,2G,101.0,66.0,397.0,39.0,75.0,238.0,77.0,479.0,11.0,56.0,0
63076,4G,104.0,112.0,392.0,22.0,63.0,207.0,51.0,442.0,9.0,62.0,0
62534,2G,96.0,95.0,381.0,9.0,57.0,207.0,34.0,480.0,10.0,47.0,0
66984,2G,107.0,92.0,395.0,33.0,62.0,206.0,72.0,457.0,10.0,85.0,0
69036,4G,93.0,65.0,370.0,9.0,79.0,168.0,74.0,549.0,5.0,74.0,0
67959,4G,90.0,114.0,398.0,99.0,107.0,154.0,71.0,306.0,10.0,2.0,1
64891,3G,65.0,103.0,372.0,21.0,59.0,158.0,79.0,426.0,11.0,44.0,0
66809,4G,87.0,64.0,410.0,0.0,108.0,201.0,49.0,604.0,7.0,66.0,1
63691,3G,93.0,59.0,385.0,13.0,46.0,165.0,39.0,502.0,11.0,65.0,0
65634,4G,118.0,98.0,401.0,19.0,133.0,123.0,115.0,632.0,8.0,29.0,1
69190,3G,117.0,95.0,403.0,52.0,187.0,115.0,86.0,547.0,12.0,102.0,1
60298,2G,103.0,85.0,390.0,15.0,73.0,218.0,64.0,477.0,6.0,60.0,0
62531,3G,86.0,131.0,408.0,35.0,124.0,208.0,66.0,467.0,13.0,103.0,1
61559,2G,109.0,98.0,373.0,20.0,73.0,179.0,80.0,571.0,8.0,79.0,0
66244,3G,103.0,99.0,378.0,81.0,91.0,220.0,90.0,503.0,11.0,25.0,1
61253,2G,67.0,106.0,382.0,3.0,73.0,186.0,52.0,478.0,10.0,73.0,0
69441,3G,123.0,118.0,411.0,24.0,158.0,161.0,64.0,591.0,16.0,16.0,1
60319,3G,118.0,133.0,415.0,22.0,64.0,117.0,0.0,483.0,9.0,70.0,1
68692,4G,109.0,111.0,379.0,11.0,76.0,203.0,70.0,478.0,13.0,59.0,0
67766,3G,101.0,140.0,405.0,9.0,118.0,132.0,57.0,447.0,11.0,1.0,1
68974,3G,80.0,111.0,386.0,64.0,97.0,131.0,0.0,629.0,7.0,53.0,1
68640,3G,154.0,125.0,403.0,112.0,140.0,200.0,31.0,459.0,7.0,39.0,1
62268,4G,142.0,66.0,389.0,0.0,112.0,169.0,91.0,307.0,12.0,38.0,1
62088,4G,81.0,101.0,386.0,31.0,161.0,197.0,48.0,523.0,7.0,100.0,1
69951,3G,102.0,104.0,389.0,112.0,129.0,258.0,18.0,510.0,9.0,100.0,1
66773,2G,106.0,94.0,362.0,39.0,68.0,222.0,50.0,473.0,7.0,90.0,0
60033,4G,80.0,87.0,386.0,13.0,44.0,186.0,66.0,435.0,9.0,61.0,0
66405,4G,100.0,94.0,374.0,38.0,77.0,162.0,54.0,372.0,9.0,73.0,0
64368,3G,114.0,97.0,401.0,140.0,61.0,185.0,34.0,545.0,6.0,24.0,1
67731,2G,86.0,79.0,379.0,40.0,100.0,163.0,57.0,351.0,8.0,37.0,0
63514,2G,73.0,99.0,386.0,0.0,87.0,197.0,66.0,548.0,7.0,49.0,0
60341,2G,103.0,98.0,396.0,0.0,75.0,150.0,49.0,558.0,7.0,53.0,0
69816,3G,71.0,126.0,411.0,37.0,114.0,170.0,0.0,278.0,11.0,80.0,1
64462,2G,82.0,92.0,384.0,11.0,93.0,244.0,52.0,443.0,6.0,38.0,0
62506,4G,107.0,59.0,395.0,34.0,152.0,130.0,39.0,666.0,12.0,27.0,1
63980,4G,94.0,69.0,384.0,76.0,102.0,148.0,73.0,375.0,9.0,49.0,1
66159,2G,87.0,109.0,373.0,30.0,96.0,139.0,61.0,566.0,10.0,56.0,0
63615,3G,47.0,126.0,382.0,43.0,128.0,142.0,54.0,405.0,14.0,86.0,1
60942,4G,71.0,106.0,415.0,32.0,86.0,176.0,26.0,538.0,13.0,59.0,1
64292,3G,81.0,85.0,412.0,0.0,105.0,241.0,66.0,449.0,11.0,40.0,1
66684,2G,107.0,101.0,377.0,30.0,84.0,181.0,72.0,527.0,9.0,46.0,0
60187,2G,77.0,67.0,380.0,3.0,72.0,200.0,51.0,670.0,5.0,71.0,0
68902,2G,115.0,88.0,368.0,40.0,61.0,203.0,70.0,448.0,11.0,76.0,0
69155,2G,63.0,89.0,380.0,15.0,78.0,198.0,47.0,371.0,4.0,33.0,0
67595,3G,98.0,124.0,398.0,116.0,118.0,130.0,0.0,325.0,12.0,75.0,1
62870,2G,105.0,107.0,370.0,27.0,56.0,184.0,76.0,454.0,10.0,42.0,0
63018,4G,54.0,74.0,396.0,20.0,111.0,210.0,74.0,515.0,7.0,87.0,1
61491,3G,112.0,77.0,407.0,0.0,144.0,195.0,73.0,667.0,8.0,70.0,1
69826,2G,95.0,66.0,380.0,27.0,78.0,198.0,55.0,460.0,12.0,71.0,0
63637,4G,107.0,101.0,385.0,111.0,111.0,160.0,77.0,583.0,4.0,0.0,1
64042,4G,87.0,85.0,372.0,12.0,60.0,236.0,77.0,577.0,8.0,45.0,0
67333,4G,99.0,69.0,393.0,149.0,164.0,219.0,36.0,531.0,11.0,23.0,1
69788,4G,75.0,101.0,383.0,101.0,159.0,171.0,49.0,423.0,5.0,59.0,1
66921,3G,93.0,81.0,383.0,30.0,95.0,149.0,60.0,503.0,7.0,63.0,0
68753,4G,89.0,107.0,376.0,13.0,107.0,171.0,63.0,438.0,9.0,70.0,0
61106,3G,82.0,47.0,404.0,51.0,127.0,232.0,25.0,549.0,8.0,60.0,1
67865,4G,109.0,77.0,395.0,24.0,98.0,176.0,61.0,342.0,11.0,62.0,0
65719,4G,127.0,109.0,404.0,69.0,160.0,234.0,85.0,674.0,10.0,49.0,1
66729,4G,65.0,89.0,406.0,0.0,129.0,142.0,44.0,549.0,15.0,60.0,1
66889,3G,139.0,106.0,382.0,0.0,134.0,146.0,27.0,595.0,9.0,46.0,1
61378,3G,88.0,80.0,372.0,15.0,98.0,232.0,61.0,689.0,13.0,67.0,0
68718,3G,113.0,83.0,378.0,0.0,139.0,143.0,23.0,481.0,9.0,71.0,1
63837,3G,56.0,106.0,401.0,26.0,151.0,203.0,84.0,345.0,10.0,65.0,1
69972,4G,79.0,104.0,367.0,40.0,48.0,167.0,54.0,558.0,8.0,68.0,0
63519,2G,91.0,85.0,379.0,42.0,85.0,160.0,98.0,537.0,9.0,69.0,0
66137,2G,76.0,83.0,382.0,34.0,94.0,192.0,70.0,418.0,9.0,64.0,0
61881,3G,98.0,149.0,400.0,72.0,124.0,201.0,35.0,695.0,9.0,78.0,1
67212,3G,131.0,80.0,399.0,51.0,114.0,131.0,25.0,335.0,10.0,60.0,1
63734,3G,100.0,111.0,382.0,6.0,101.0,166.0,37.0,533.0,7.0,66.0,0
66962,3G,88.0,95.0,422.0,123.0,119.0,92.0,64.0,505.0,12.0,79.0,1
62694,2G,83.0,104.0,392.0,5.0,78.0,235.0,54.0,336.0,9.0,38.0,0
61910,3G,73.0,60.0,374.0,15.0,84.0,220.0,63.0,464.0,7.0,56.0,0
64911,4G,111.0,81.0,398.0,85.0,153.0,213.0,109.0,349.0,11.0,94.0,1
60285,4G,110.0,77.0,377.0,21.0,86.0,149.0,20.0,507.0,10.0,46.0,0
64288,2G,122.0,87.0,387.0,15.0,62.0,226.0,61.0,449.0,11.0,60.0,0
64500,4G,80.0,76.0,380.0,11.0,106.0,171.0,55.0,465.0,9.0,55.0,0
66454,4G,105.0,86.0,407.0,10.0,144.0,205.0,11.0,514.0,15.0,34.0,1
69232,4G,104.0,83.0,383.0,15.0,51.0,172.0,81.0,465.0,8.0,76.0,0
62679,2G,83.0,72.0,378.0,21.0,64.0,150.0,70.0,327.0,8.0,52.0,0
62465,4G,130.0,106.0,401.0,22.0,136.0,195.0,75.0,277.0,11.0,18.0,1
60090,2G,122.0,100.0,368.0,20.0,107.0,159.0,56.0,543.0,8.0,56.0,0
66774,4G,130.0,125.0,410.0,101.0,102.0,157.0,64.0,575.0,12.0,72.0,1
68052,4G,91.0,72.0,401.0,77.0,164.0,153.0,37.0,478.0,14.0,19.0,1
66888,2G,89.0,91.0,388.0,6.0,72.0,257.0,78.0,528.0,11.0,48.0,0
69262,3G,87.0,83.0,383.0,4.0,73.0,181.0,27.0,576.0,7.0,60.0,0
69661,3G,97.0,87.0,379.0,12.0,92.0,197.0,77.0,494.0,9.0,57.0,0
63278,4G,86.0,91.0,376.0,18.0,77.0,180.0,86.0,622.0,11.0,43.0,0
64914,3G,78.0,98.0,400.0,0.0,166.0,221.0,75.0,504.0,13.0,21.0,1
64779,4G,99.0,70.0,396.0,138.0,95.0,167.0,8.0,699.0,10.0,44.0,1
67790,3G,106.0,146.0,401.0,0.0,144.0,172.0,33.0,765.0,11.0,56.0,1
66573,2G,116.0,101.0,376.0,1.0,77.0,211.0,102.0,497.0,7.0,65.0,0
61909,3G,93.0,85.0,399.0,0.0,124.0,245.0,7.0,548.0,6.0,27.0,1
64250,4G,97.0,97.0,376.0,99.0,165.0,166.0,51.0,567.0,8.0,70.0,1
68908,4G,125.0,105.0,385.0,32.0,175.0,228.0,73.0,449.0,15.0,78.0,1
64397,3G,69.0,85.0,364.0,1.0,98.0,176.0,73.0,561.0,9.0,37.0,0
61413,2G,81.0,82.0,382.0,0.0,115.0,165.0,38.0,511.0,9.0,72.0,0
63341,2G,88.0,110.0,381.0,17.0,109.0,215.0,76.0,531.0,13.0,51.0,0
66827,2G,95.0,109.0,372.0,37.0,101.0,124.0,53.0,543.0,11.0,43.0,0
62919,4G,81.0,92.0,380.0,41.0,71.0,148.0,58.0,336.0,7.0,43.0,0
62920,2G,73.0,91.0,376.0,25.0,102.0,149.0,63.0,500.0,7.0,86.0,0
60103,3G,96.0,126.0,401.0,58.0,87.0,277.0,33.0,453.0,8.0,35.0,1
68235,4G,97.0,62.0,403.0,41.0,143.0,259.0,29.0,334.0,9.0,37.0,1
61950,3G,119.0,80.0,387.0,89.0,119.0,219.0,103.0,459.0,8.0,64.0,1
65658,3G,99.0,105.0,381.0,70.0,145.0,121.0,19.0,496.0,7.0,10.0,1
62776,4G,97.0,97.0,398.0,0.0,87.0,131.0,33.0,387.0,3.0,90.0,1
68979,3G,90.0,127.0,392.0,56.0,156.0,163.0,86.0,412.0,11.0,17.0,1
60684,2G,108.0,70.0,382.0,40.0,80.0,184.0,63.0,474.0,6.0,68.0,0
69132,3G,83.0,93.0,405.0,100.0,127.0,254.0,102.0,524.0,8.0,56.0,1
69178,4G,79.0,131.0,380.0,74.0,112.0,166.0,59.0,376.0,8.0,46.0,1
66521,3G,118.0,115.0,390.0,8.0,97.0,209.0,25.0,506.0,3.0,2.0,1
67074,2G,63.0,76.0,400.0,23.0,77.0,185.0,35.0,549.0,11.0,63.0,0
64638,3G,73.0,120.0,427.0,6.0,109.0,210.0,77.0,554.0,7.0,43.0,1
64861,3G,64.0,94.0,378.0,20.0,56.0,162.0,61.0,578.0,9.0,96.0,0
68291,2G,95.0,81.0,379.0,38.0,73.0,172.0,86.0,452.0,8.0,77.0,0
60108,4G,92.0,108.0,401.0,0.0,73.0,187.0,75.0,524.0,7.0,47.0,1
69724,4G,86.0,95.0,416.0,0.0,120.0,223.0,59.0,657.0,11.0,88.0,1
62260,2G,94.0,103.0,385.0,13.0,54.0,172.0,28.0,425.0,8.0,49.0,0
64657,4G,93.0,73.0,384.0,26.0,66.0,185.0,45.0,456.0,9.0,57.0,0
67255,3G,103.0,102.0,385.0,25.0,72.0,174.0,72.0,512.0,7.0,81.0,0
64065,4G,109.0,98.0,400.0,47.0,105.0,151.0,31.0,429.0,6.0,0.0,1
62780,4G,95.0,93.0,396.0,143.0,92.0,194.0,34.0,293.0,13.0,50.0,1
63914,3G,105.0,104.0,374.0,19.0,54.0,215.0,41.0,527.0,7.0,46.0,0
69206,3G,118.0,119.0,388.0,127.0,117.0,169.0,73.0,360.0,16.0,37.0,1
66233,3G,102.0,86.0,405.0,0.0,136.0,127.0,3.0,524.0,13.0,77.0,1
64726,4G,77.0,84.0,382.0,26.0,70.0,187.0,54.0,541.0,9.0,54.0,0
69250,3G,84.0,72.0,415.0,0.0,135.0,171.0,68.0,667.0,8.0,61.0,1
61095,2G,83.0,91.0,371.0,41.0,92.0,217.0,26.0,538.0,11.0,68.0,0
69254,4G,89.0,95.0,373.0,32.0,62.0,157.0,57.0,657.0,8.0,67.0,0
60087,2G,101.0,65.0,368.0,18.0,75.0,228.0,45.0,646.0,8.0,55.0,0
64577,2G,102.0,88.0,401.0,12.0,89.0,211.0,54.0,477.0,9.0,65.0,0
65741,2G,85.0,78.0,379.0,22.0,82.0,137.0,42.0,437.0,10.0,95.0,0
64783,4G,123.0,76.0,416.0,58.0,122.0,150.0,65.0,291.0,10.0,27.0,1
67247,4G,86.0,84.0,374.0,8.0,73.0,166.0,31.0,593.0,11.0,50.0,0
61217,4G,72.0,95.0,366.0,0.0,79.0,190.0,39.0,380.0,13.0,69.0,0
63888,3G,71.0,102.0,391.0,89.0,110.0,229.0,59.0,574.0,5.0,89.0,1
63821,4G,61.0,106.0,369.0,8.0,109.0,186.0,50.0,476.0,10.0,52.0,0
65325,3G,74.0,110.0,392.0,47.0,85.0,193.0,57.0,418.0,6.0,36.0,0
64131,3G,73.0,107.0,392.0,4.0,111.0,208.0,69.0,474.0,10.0,60.0,0
65516,4G,116.0,134.0,395.0,0.0,104.0,132.0,50.0,547.0,10.0,42.0,1
69496,4G,96.0,138.0,408.0,54.0,152.0,223.0,0.0,651.0,12.0,38.0,1
63142,3G,104.0,78.0,379.0,59.0,89.0,169.0,87.0,453.0,7.0,39.0,0
60346,2G,107.0,86.0,386.0,31.0,87.0,209.0,35.0,535.0,11.0,95.0,0
61374,4G,89.0,107.0,371.0,53.0,75.0,200.0,63.0,564.0,9.0,85.0,0
67423,3G,67.0,83.0,393.0,49.0,109.0,254.0,26.0,639.0,11.0,52.0,1
61388,4G,91.0,84.0,390.0,0.0,159.0,200.0,76.0,451.0,7.0,51.0,1
61886,3G,97.0,99.0,389.0,1.0,86.0,216.0,64.0,559.0,10.0,59.0,0
66966,3G,125.0,97.0,394.0,0.0,156.0,225.0,114.0,505.0,5.0,35.0,1
68029,3G,125.0,99.0,384.0,122.0,122.0,214.0,2.0,302.0,13.0,96.0,1
65443,4G,102.0,66.0,394.0,44.0,155.0,185.0,15.0,585.0,9.0,89.0,1
66924,4G,71.0,85.0,390.0,59.0,113.0,112.0,83.0,497.0,9.0,33.0,1
